Nome: MACEIO
Codigo Estacao: 82994
Latitude: -9.55138888
Longitude: -35.77083332
Altitude: 84.12
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2021-04-07
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2011-11-30;null;null;139,9;121,7;null;7,5;13;112,3;1004;30;26,1;22,4;78,1;null;null;83,8;null;
2011-12-31;null;null;147,8;36;null;7,1;3;14,2;1003,7;30,8;26,5;22,3;76,3;null;null;83,8;null;
2012-01-31;null;null;149;149;null;7,6;12;189,9;1004,3;30;26,2;22,5;81,2;null;null;83,6;null;
2012-02-29;null;null;132,1;85,5;null;7,7;10;67,8;1003,8;29,8;26,4;22,8;80,1;null;null;83,2;null;
2012-03-31;null;null;136,6;136,6;null;7,5;6;139,9;1004,3;30,4;26,4;22,8;79,6;null;null;82,2;null;
2012-04-30;null;null;125,9;85,5;null;7,2;10;56,6;1004,4;30,1;26,2;22,2;80,5;null;null;84;null;
2012-05-31;null;null;127,6;110,6;null;7,4;12;85,3;1005,4;30;26,1;22,6;81,6;null;null;84;null;
2012-06-30;null;null;110,2;110,2;null;8;23;272,8;1007;28,2;24,9;22,3;84,7;null;null;83;null;
2012-07-31;null;null;109,9;109,9;null;7,9;22;271,3;1007,3;27,8;24,4;22;85,5;null;null;83,1;null;
2012-08-31;null;null;101,6;101,6;null;7,6;21;154,4;1009,1;27,6;24,1;21,2;85,1;null;null;83,4;null;
